Application order,Daytime/evening attendance,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Marital status_1,Marital status_2,Application mode_1,Application mode_8,Application mode_12,Application mode_14,Application mode_15,Course_2,Course_3,Course_4,Course_5,Course_6,Course_7,Course_8,Course_9,Course_10,Course_11,Course_12,Course_14,Course_15,Course_16,Course_17,Previous qualification_1,Previous qualification_12,Previous qualification_14,Nacionality_1,Mother's qualification_1,Mother's qualification_3,Mother's qualification_13,Mother's qualification_22,Mother's qualification_23,Father's qualification_1,Father's qualification_3,Father's qualification_14,Father's qualification_27,Father's qualification_28,Mother's occupation_1,Mother's occupation_3,Mother's occupation_4,Mother's occupation_5,Mother's occupation_6,Mother's occupation_8,Mother's occupation_10,Father's occupation_2,Father's occupation_3,Father's occupation_4,Father's occupation_5,Father's occupation_6,Father's occupation_7,Father's occupation_8,Father's occupation_9,Father's occupation_10,Father's occupation_11,Target
0.0,1,0,0,0,1,0,1,0.04444444444444445,0,0.0,0.2692307692307693,0.2,0.23076923076923078,0.7549668874172185,0.0,0.0,0.34782608695652173,0.33333333333333337,0.4,0.7034265734265734,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,Graduate
0.0,1,0,0,0,1,0,0,0.04444444444444445,0,0.0,0.19230769230769232,0.15555555555555556,0.11538461538461539,0.6357615894039735,0.0,0.0,0.21739130434782608,0.21212121212121213,0.25,0.7107692307692307,0.0,0.0,0.7555555555555555,0.5785997357992074,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Graduate
0.375,1,1,0,0,1,0,0,0.022222222222222254,0,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.6529422894985807,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.6636153846153844,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,Graduate
0.0,0,0,0,0,1,0,0,0.6444444444444446,0,0.0,0.23076923076923078,0.2888888888888889,0.11538461538461539,0.6534216335540839,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.717948717948718,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,Graduate
0.625,1,1,0,0,1,0,0,0.022222222222222254,0,0.0,0.3076923076923077,0.26666666666666666,0.2692307692307693,0.6342478713339641,0.0,0.0,0.34782608695652173,0.36363636363636365,0.35000000000000003,0.6446153846153846,0.0,0.5930232558139535,1.0,0.3117569352708058,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Graduate
0.0,1,1,0,0,1,0,1,0.022222222222222254,0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7417218543046358,0.0,0.0,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.7269230769230769,0.0,0.15116279069767458,0.4888888888888888,1.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Graduate
0.0,0,1,0,0,1,1,0,0.11111111111111116,0,0.0,0.19230769230769232,0.2,0.19230769230769232,0.6584673604541155,0.08333333333333333,0.0,0.21739130434782608,0.21212121212121213,0.25,0.6353846153846153,0.0,0.0,0.7555555555555555,0.5785997357992074,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,Graduate
0.0,1,1,0,0,1,0,1,0.0888888888888889,0,0.0,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7682119205298014,0.0,0.0,0.2608695652173913,0.24242424242424243,0.30000000000000004,0.7897435897435896,0.0,0.15116279069767458,0.4888888888888888,1.0,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Graduate
0.0,1,1,0,0,1,0,1,0.022222222222222254,0,0.0,0.2692307692307693,0.15555555555555556,0.2692307692307693,0.7704824976348156,0.0,0.0,0.34782608695652173,0.33333333333333337,0.4,0.8013286713286711,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,Graduate
0.0,1,0,0,0,1,0,0,0.13333333333333341,0,0.0,0.19230769230769232,0.17777777777777778,0.11538461538461539,0.565121412803532,0.0,0.0,0.21739130434782608,0.24242424242424243,0.25,0.6246153846153846,0.0,0.0,0.7555555555555555,0.5785997357992074,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Graduate
0.125,1,1,0,0,1,0,0,0.04444444444444445,0,0.15000000000000002,0.23076923076923078,0.13333333333333333,0.23076923076923078,0.7505518763796909,0.0,0.10526315789473684,0.2608695652173913,0.18181818181818182,0.30000000000000004,0.7269230769230769,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,Graduate
0.0,1,0,0,0,1,0,1,0.04444444444444445,0,0.0,0.23076923076923078,0.15555555555555556,0.23076923076923078,0.6004415011037528,0.0,0.0,0.2608695652173913,0.21212121212121213,0.30000000000000004,0.6692307692307692,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,Graduate
0.375,1,1,0,0,1,0,0,0.04444444444444445,0,0.0,0.2692307692307693,0.15555555555555556,0.23076923076923078,0.7938189845474615,0.0,0.0,0.30434782608695654,0.21212121212121213,0.30000000000000004,0.8067948717948717,0.0,0.0,0.7555555555555555,0.5785997357992074,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Graduate
0.375,1,1,0,0,1,1,1,0.022222222222222254,0,0.0,0.3076923076923077,0.17777777777777778,0.2692307692307693,0.7984105960264901,0.0,0.0,0.34782608695652173,0.24242424242424243,0.35000000000000003,0.8114615384615385,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,Graduate
0.0,1,0,0,0,1,0,0,0.022222222222222254,0,0.0,0.2692307692307693,0.17777777777777778,0.2692307692307693,0.7178807947019868,0.0,0.0,0.34782608695652173,0.24242424242424243,0.4,0.7639423076923076,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,Graduate
0.5,1,0,0,0,1,0,1,0.04444444444444445,0,0.0,0.23076923076923078,0.17777777777777778,0.19230769230769232,0.6181015452538631,0.0,0.0,0.2608695652173913,0.21212121212121213,0.25,0.6569230769230768,0.0,0.15116279069767458,0.4888888888888888,1.0,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Graduate
0.0,0,0,0,0,1,0,0,0.6000000000000001,0,0.0,0.23076923076923078,0.2,0.23076923076923078,0.5916114790286975,0.0,0.05263157894736842,0.2608695652173913,0.4545454545454546,0.1,0.5923076923076923,0.08333333333333333,0.0,0.7555555555555555,0.5785997357992074,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,Graduate
0.0,1,1,0,0,1,0,1,0.022222222222222254,0,0.0,0.2692307692307693,0.15555555555555556,0.2692307692307693,0.7871333964049196,0.0,0.0,0.30434782608695654,0.21212121212121213,0.35000000000000003,0.8153846153846153,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,Graduate
0.125,1,1,0,0,1,0,0,0.04444444444444445,0,0.0,0.23076923076923078,0.2,0.23076923076923078,0.6445916114790287,0.0,0.0,0.2608695652173913,0.2727272727272727,0.30000000000000004,0.5923076923076923,0.0,0.15116279069767458,0.4888888888888888,1.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Graduate
0.0,1,0,0,0,1,1,0,0.1777777777777778,0,0.0,0.3076923076923077,0.24444444444444446,0.23076923076923078,0.6715231788079471,0.0,0.0,0.34782608695652173,0.33333333333333337,0.30000000000000004,0.6825,0.0,0.5930232558139535,1.0,0.3117569352708058,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Graduate
0.0,0,1,0,0,1,0,1,0.13333333333333341,0,0.1,0.23076923076923078,0.17777777777777778,0.19230769230769232,0.6251655629139073,0.0,0.10526315789473684,0.2608695652173913,0.24242424242424243,0.30000000000000004,0.6641025641025641,0.0,0.2093023255813954,0.0,0.12417437252311753,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,Graduate
0.0,1,1,0,0,1,1,1,0.04444444444444445,0,0.0,0.2692307692307693,0.15555555555555556,0.2692307692307693,0.7258278145695364,0.0,0.0,0.34782608695652173,0.2727272727272727,0.4,0.755042735042735,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,Graduate
0.0,1,0,0,0,1,0,1,0.022222222222222254,0,0.0,0.2692307692307693,0.15555555555555556,0.2692307692307693,0.7133396404919583,0.0,0.0,0.34782608695652173,0.2727272727272727,0.4,0.7963247863247862,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,Graduate
0.125,1,0,0,0,1,1,0,0.37777777777777777,0,0.0,0.19230769230769232,0.22222222222222224,0.11538461538461539,0.6181015452538631,0.08333333333333333,0.0,0.21739130434782608,0.21212121212121213,0.2,0.6865384615384615,0.0,0.2093023255813954,0.0,0.12417437252311753,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,Graduate
0.125,1,1,0,0,1,0,0,0.022222222222222254,0,0.0,0.19230769230769232,0.2,0.15384615384615385,0.6887417218543046,0.0,0.0,0.21739130434782608,0.24242424242424243,0.25,0.7076923076923076,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,Graduate
0.25,1,0,0,0,1,0,0,0.04444444444444445,0,0.0,0.23076923076923078,0.22222222222222224,0.19230769230769232,0.6181015452538631,0.0,0.0,0.2608695652173913,0.36363636363636365,0.2,0.5923076923076923,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,Graduate
